;0
2454;-2811343.118342219
2455;1128741.8638739474
2456;-3111625.5497174384
2457;157947.09913880192
2458;351281.2684280025
2459;-57774.44980904274
2460;-803658.6356342625
2461;-1752618.0301251514
2462;3899091.2755623274
2463;1265165.0581952268
2464;8078399.213033494
2465;-910481.0220083399
2466;425679.6291468786
2467;-2017024.4423436201
2468;-1614209.9024681393
2469;-946874.3401670344
2470;162105.98084390583
2471;-1127873.8408415895
2472;-122223.88872318837
2473;-770481.5890913531
2474;-501455.4316928787
2475;391416.24636802264
2476;871557.3572843028
2477;-1186864.983899748
2478;-940691.9557531555
2479;-2748602.219831586
2480;-837779.898382619
2481;724250.722824676
2482;619176.6713674003
2483;-1348362.2957429672
2484;-965676.8456407357
2485;2029922.2031676965
2486;29279.91876215674
2487;4204098.368539657
2488;-704357.634715749
2489;153783.84519442357
2490;-9231809.764022553
2491;921128.0040472553
2492;586847.9689979339
2493;1194452.6835593516
2494;-2355118.369884606
2495;-2447859.6568592787
2496;1261431.4889577553
2497;-655356.2096753549
2498;-4490900.4411933385
2499;-306077.7724982351
2500;1098701.5533632562
2501;-400094.44480747404
2502;-1315324.5917009497
2503;-1158113.0997768976
2504;710037.9177886136
2505;-869294.2240561694
2506;-584926.0527166105
2507;-1324150.0847393423
2508;-559992.5068060844
2509;-2885085.548998965
2510;-87621.46036507282
2511;845336.7981767161
2512;2913680.6239737445
2513;1273104.1829008572
2514;-643465.9394343118
2515;-2308302.266935462
2516;1314042.3187505016
2517;4489649.114292633
2518;8360926.641285694
2519;-1077076.5153310336
2520;-682004.3300501722
2521;-1074694.6452537384
2522;-2756446.242173652
2523;-18849.566666493192
2524;-507945.47101009544
2525;2865436.551525904
2526;1638004.0495919595
2527;548306.4348351527
2528;-1012783.125076144
2529;125586.30404353165
2530;940171.7760026176
2531;-490393.85191455414
2532;1218719.1047817022
2533;-1493706.6837945895
2534;-761264.2479062381
2535;-3861876.175499724
2536;1394224.3270645142
2537;1607313.6187835522
2538;-249040.32513988763
2539;-305472.4547467185
2540;-1463034.0362994652
2541;1870296.0338900425
2542;902845.6034485572
2543;1040242.313847119
2544;1200466.9922020566
2545;-3096129.9875316173
2546;-222036.3326146435
2547;-1485478.1467186464
2548;366355.9752342794
2549;-1844104.5610063607
2550;-1904385.8190686507
2551;-2493653.491553087
2552;8168245.958651244
2553;1301334.4281300493
2554;-377787.5429023338
2555;-3689457.6746303355
2556;1632838.794629722
2557;-514666.940892564
2558;-1343500.4305869127
2559;-208258.16707237484
2560;-676536.9230493419
2561;2174246.4847557377
2562;1279909.2047025748
2563;419133.9596329178
2564;1190277.7647504536
2565;4177014.9165996676
2566;-1237237.1195610836
2567;1632337.2475335468
2568;2233370.284820213
2569;-478621.83665095456
2570;4125544.3116520206
2571;-515418.6728429105
2572;-195660.43401624635
2573;314858.36638983
2574;2302854.3220220096
2575;2510411.6346692815
2576;340310.041107744
2577;13216182.691378545
2578;-1727298.3927386114
2579;1570507.0786320698
2580;-295065.5724175805
2581;-151177.90024946677
2582;57852.95779724093
2583;1231476.0379088628
2584;-207616.50330237183
2585;1293987.6418704707
2586;1615334.9290176407
2587;2052413.6483029407
2588;-295295.0133799217
2589;-11274888.957400128
2590;769402.2183897486
2591;192961.76113847038
2592;123001.74191622902
2593;743607.9322117157
2594;-2024418.9480746817
2595;724774.5794897098
2596;-356937.34946295456
2597;829841.2603384173
2598;5368616.3742448995
2599;3175704.1486312347
2600;-2674866.98097411
2601;-3417383.561439051
2602;2495437.6136830435
2603;-1127660.263029757
2604;2092639.5902473745
2605;4142717.420924982
2606;-473853.49001873005
2607;265985.92367360066
2608;-279610.79255355266
2609;-2342414.0600409014
2610;-1887837.3101725476
2611;-1255912.6628396
2612;-1766607.2718747668
2613;186428.67974947486
2614;-210835.99955199007
2615;1026910.1000211984
2616;-1474852.759865351
2617;-473864.14926642773
2618;2072147.355072977
2619;-1350342.9234234015
2620;1245657.0756951363
2621;-2430271.5816674116
2622;2124883.906936109
2623;-1225342.6440295056
2624;-607375.1130677979
2625;2921842.62144909
2626;-1377912.892345827
2627;493752.40076656826
2628;-113844.75622523949
2629;-9536775.129752852
2630;-1846138.3797443078
2631;203414.54401501082
2632;-943327.4201341574
2633;-2732203.7057275586
2634;-654887.2862641774
2635;446301.6158059803
2636;-1630991.181221879
2637;21832.4222969627
2638;-1292283.6487611788
2639;-1293952.021801251
2640;-1691684.348983976
2641;-1266286.7921998808
2642;-834935.2916564015
2643;-1220047.4405405507
2644;2559763.713792959
2645;-37579.5521488908
2646;1326996.8020264641
2647;3458749.988460983
2648;124396.91782353679
2649;-413474.8687540954
2650;1351711.3769694334
2651;-1147494.395703799
2652;-816597.8851798363
2653;-1191829.8276865995
2654;2374861.4286368554
2655;2451120.58951685
2656;-411225.75811044406
2657;569757.4358750312
2658;-677242.1529641803
2659;-1013704.8284904971
2660;-1038219.3769388474
2661;-1925588.4016854195
2662;-394069.3202961695
2663;-225097.71035897732
2664;-92475.20934196236
2665;-7119731.021170357
2666;-3196080.6659808895
2667;10313100.686948918
2668;8799642.396886017
2669;961519.5739071432
2670;648544.7550226627
2671;-1884122.2146259407
2672;3137356.905085981
2673;-3351093.920005375
2674;-248403.4498137897
2675;-615403.2647039788
2676;-1446833.350063811
2677;-2940753.7403959185
2678;-1887650.437683611
2679;-513583.1557278931
2680;-212202.52017182298
2681;-797718.2965892956
2682;365529.7636042284
2683;-200065.19096557796
2684;780679.5399823408
2685;187622.01451066602
2686;922569.8702634407
2687;5919755.831991104
2688;2190100.739523381
2689;-173542.392375438
2690;-305161.85072288755
2691;2403496.940731907
2692;546842.0681398585
2693;303804.8839263208
2694;764862.3067673175
2695;1382419.7299529817
2696;-2808135.498617554
2697;1448794.1581461267
2698;-1616099.401012523
2699;-620371.5246712666
2700;-106681.59602251608
2701;10646378.949681805
2702;8278023.142340762
2703;-495006.2118170336
2704;376031.1077571302
2705;-872421.2179971804
2706;-134284.57385424408
2707;-1606454.797406843
2708;-604804.8964586756
2709;1012492.7606707932
2710;-584951.3827770371
2711;53074.07305759471
2712;580018.0214282805
2713;1715600.0105461348
2714;108078.48347912636
2715;545108.8884920599
2716;-1114909.0971915736
2717;2059953.7721143737
2718;900245.2852406343
2719;35131.41673705261
2720;-1100694.0690133986
2721;751717.7503281012
2722;505594.47119483724
2723;-3008308.5917268884
2724;-123310.57100999309
2725;2391357.2319937344
2726;2136768.999106816
2727;-1151414.278982695
2728;1371784.4307972873
2729;-1356728.6091915532
2730;62369.61946323048
2731;-633270.851910348
2732;-1151417.1103407238
2733;-153249.3418768905
2734;-249653.55448910187
2735;2006352.2217070945
2736;-513679.0123258382
2737;1941244.9137479737
2738;-203307.1959395241
2739;-1735204.1729693003
2740;-409813.23398379097
2741;567850.4712409927
2742;-791011.184820218
2743;-2344743.8417016035
2744;6329431.86270934
2745;-1789506.7138763848
2746;-1411357.0437527942
2747;1054889.8606048478
2748;4875441.819870492
2749;-1134088.1831454867
2750;-498272.1140264943
2751;645629.0639603632
2752;-178638.53944067098
2753;-3181180.553554565
2754;-957976.9751278877
2755;712593.5667679338
2756;2021808.2505822796
2757;25901.923484218307
2758;682766.6870296267
2759;-869511.8188446811
2760;-2925784.670103685
2761;4676868.285260197
2762;-982708.8552038884
2763;-147067.4105201345
2764;-1635194.650145086
2765;-253760.4708877895
2766;-1968072.7749008415
2767;-48414.84163592383
2768;-1329596.0490890865
2769;-121952.96687754616
2770;1553360.5896653037
2771;3085326.473711944
2772;5926791.388149672
2773;-1855197.4483741578
2774;6533032.442503989
2775;-749403.6965897456
2776;90836.256748972
2777;1767195.55571587
2778;1168154.9685227405
2779;157572.5397782987
2780;-962015.3943349831
2781;2032040.9852228314
2782;-1706561.2723779567
2783;-897204.6369709154
2784;-1580071.447915066
2785;2968551.4268644666
2786;-1717675.8732570894
2787;-1646120.2390247313
2788;833834.588349644
2789;-3750839.830827482
2790;487544.1560797959
2791;-2612367.383361009
2792;-237838.7784956433
2793;-527057.3257774133
2794;-1378146.3192295106
2795;-661892.0078512812
2796;475959.99360391917
2797;3112327.9934543394
2798;-699801.3737097662
2799;-753665.9702091212
2800;2057139.191088066
2801;1908466.4242900256
2802;-1087414.8899583528
2803;-2165705.375353356
2804;-1422148.8166623279
2805;5934301.986068478
2806;-3540573.92683194
2807;2357904.9069517665
2808;2576045.462088
2809;62410.521766058635
2810;1878389.2034140024
2811;-683705.4528706353
2812;-696392.2171349695
2813;-337555.51313757943
2814;-255249.828170822
2815;-215134.50423348043
2816;-847188.188710717
2817;-1446052.5472511481
2818;-2508050.79619775
2819;-504290.74651409406
2820;743848.2159932065
2821;-437816.33745331503
2822;-525798.8214565916
2823;535517.5436513205
2824;910383.1816899497
2825;-1017796.6875750739
2826;-770732.5015778719
2827;4534278.677677521
2828;-518002.77517031226
2829;-1635073.099864239
2830;1208419.6645750552
2831;-1553568.0405909652
2832;325743.35866030445
2833;-184387.77502156235
2834;7566328.278715964
2835;-3224592.516748369
2836;2606053.9147136975
2837;456053.04016772006
2838;674477.4745930964
2839;-1274777.0500122798
2840;-186307.63558101002
2841;1541602.2833233424
2842;2263228.044628161
2843;-3206631.8670466132
2844;-2046852.5301199295
2845;314405.2322047404
2846;-1316851.2558153253
2847;-2090323.4455878008
2848;-2761024.960965306
2849;-870569.1865851264
2850;1100590.5944622578
2851;-112710.66233699163
2852;132432.08746594656
2853;-1899755.0532403346
2854;6179937.701261093
2855;3532702.411141167
2856;-1690285.9003044255
2857;1357722.7181387644
2858;2830059.3191897552
2859;-362167.7801720351
2860;453957.1434437763
2861;-2744248.095197764
2862;1861361.172215716
2863;-3258202.0075683733
2864;-367516.3899282161
2865;-96948.80519506894
2866;-571516.5757044071
2867;425328.5797588683
2868;-800030.2512259381
2869;-365964.50889978267
2870;1701314.257963759
2871;-1984062.3493196676
2872;-2410570.509302957
2873;1119591.149710903
2874;-691376.3101765281
2875;-2553554.2955531776
2876;-156210.31522459816
2877;-1373604.5400098534
2878;-691578.4518982619
2879;420920.2694234373
2880;-805984.7279705675
2881;-6920478.188510416
2882;-1329840.1789883291
2883;2319183.3797606677
2884;-308947.6739365896
2885;6310900.943513585
2886;-2874886.3181576207
2887;-389548.8869613409
2888;-3376592.5061151665
2889;3294208.9912839658
2890;332801.39370859135
2891;-2312438.818998145
2892;-210533.50623029284
2893;662825.3918057801
2894;-198971.291474808
2895;270387.38398924423
2896;-520637.07360726735
2897;1707858.5105165637
2898;-771016.8721909951
2899;-2176139.7863919763
2900;765799.3223802403
2901;-109707.05874136323
2902;-1669573.9001162834
2903;267012.89386550675
2904;940218.7696776846
2905;-1243093.1652644686
2906;-1503259.5777107659
2907;-484751.7110044677
2908;-1536574.4040516654
2909;606450.7200242905
2910;392410.63268056326
2911;2455065.2763750236
2912;131194.58470300678
2913;-1983059.8343110746
2914;62807.24949071929
2915;-878039.5127380146
2916;-2334065.09321355
2917;-1128035.5201650485
2918;581418.3777498491
2919;3629311.1137323845
2920;658455.7294431981
2921;-1845941.2463812996
2922;347025.04684392735
2923;-873833.1792550939
2924;-1023165.7766297562
2925;3726672.6094944077
2926;1070586.266664031
2927;-2049726.8451371395
2928;-1023736.982295678
2929;719964.8402651146
2930;-728767.0267027365
2931;-1120834.657274831
2932;-35246.8158137463
2933;-1581041.1593980547
2934;-930325.9450243502
2935;-1280586.4238354885
2936;1395779.1937168483
2937;-1741731.1525716255
2938;623356.9567054873
2939;-2360844.0298187183
2940;3209909.4717881046
2941;-1879808.4169947207
2942;-1819502.9202032005
2943;-803616.8295450397
2944;-2366736.36305564
2945;25133.861107289325
2946;-737554.7894173777
2947;-1017321.6823568428
2948;380561.86416796525
2949;759628.2946610465
2950;568661.090049455
2951;-259940.9755310351
2952;-2975354.886071631
2953;-1074870.54568895
2954;-223945.96003349312
2955;1587261.0592894587
2956;401476.3893201626
2957;-1259683.3917816523
2958;-638867.4273716258
2959;-1415418.6002606293
2960;975193.2809142456
2961;-1848712.5447013746
2962;813669.6154220393
2963;-2013601.679987927
2964;-864913.4364896379
2965;-7841393.213273272
2966;-923944.4688280987
2967;742988.2838669345
2968;-376725.3131092759
2969;-311676.00090486
2970;-2130616.0210685497
2971;-781903.2387876455
2972;-661566.2333436187
2973;255228.81524812523
2974;-1712926.797513322
2975;-182050.242165694
2976;358892.9699172955
2977;-448337.4637868176
2978;-202105.80887700466
2979;324333.857349657
2980;-879229.3761211345
2981;3410176.240343741
2982;2405301.8848441485
2983;-279219.79632491665
2984;3969487.233613935
2985;317890.55040084943
2986;-1859930.7884451225
2987;-456118.34194121417
2988;621585.1467209002
2989;1652305.8324019536
2990;-950822.0022670259
2991;2191192.564922831
2992;848383.9203360938
2993;-1535902.4684038004
2994;1475385.4575596442
2995;-933809.6645740122
2996;280213.2178281732
2997;-1086110.9146383628
2998;-1578841.9251170442
2999;272759.0375623889
3000;332683.5931152962
3001;1321327.2142270664
3002;-2499256.338402655
3003;6449011.727286352
3004;-2817492.242546301
3005;-159420.6691321954
3006;-180510.15894594137
3007;3020683.545224646
3008;3724304.7808768814
3009;-1645992.6666398877
3010;1253359.5172262164
3011;406129.2620917021
3012;-2746050.8232359877
3013;-6344506.135072192
3014;-438164.0177101102
3015;-1044938.1425903556
3016;1483624.0942429062
3017;2713394.4772841875
3018;1880386.5619621482
3019;268474.1713446537
3020;539901.7600683449
3021;1831584.2418637418
3022;-1388745.3027392542
3023;-855863.6823314792
3024;66982.93679393688
3025;-1692262.270590932
3026;-1918422.1106243911
3027;-124713.94106368441
3028;788663.8277444523
3029;1224579.293801508
3030;979705.3287637457
3031;1463996.0776780099
3032;-138176.51038529328
3033;435276.2307507256
3034;1367409.2810982969
3035;-4143458.061776653
3036;-2981081.459162173
3037;96313.71140932664
3038;615767.4317147224
3039;2642408.922184593
3040;2616507.21290444
3041;2545695.548054682
3042;-4915502.512319787
3043;435664.8705684878
3044;-2721594.7210075986
3045;1577781.486048133
3046;1731746.976670119
3047;-2365613.3419474894
3048;733053.6722671464
3049;-1411068.8042059545
3050;-1334842.8807705701
3051;-421316.5850778045
3052;-886556.194386316
3053;-352041.3794515892
3054;4985830.374141529
3055;-6051027.416692095
3056;-1675667.100641504
3057;4255354.038885248
3058;-1087129.2600103514
3059;314515.3147753617
3060;-1063796.428638441
3061;882733.4347504629
3062;-1547244.29890195
3063;-1034362.6307914914
3064;-1797847.6375657842
3065;1824331.2160907171
3066;-950863.6472009807
3067;1252272.7797735408
3068;971739.8108968916
3069;759021.7477256521
3070;-3005726.7193892575
3071;-126071.48590916907
3072;1417642.1890424006
3073;-2905728.4953305232
3074;-477519.4761441937
3075;-503850.2179623302
3076;1762654.8994487412
3077;1408393.5237965193
3078;381188.90738289244
3079;-926102.2305926158
3080;-724446.0093555934
3081;-1871998.8236351013
3082;2790952.7941007027
3083;-1034185.4988442017
3084;-940453.3090408575
3085;3203094.8765035495
3086;625781.2376502603
3087;-429577.603839424
3088;187133.31138436683
3089;335554.21444595605
3090;1817886.6529597128
3091;349176.72694842494
3092;-2082581.2958185943
3093;-1215354.66048817
3094;-1897835.0448808488
3095;-1651483.8446804762
3096;-53508.28294618428
3097;-23204.748889927985
3098;68212.32426256314
3099;-56774.882627974264
3100;-1517325.8425840084
3101;775952.6786355767
3102;768214.1935231197
3103;2847926.461923953
3104;-2939363.5421060203
3105;-3009934.9399554143
3106;-531416.5857970323
3107;221728.2750527179
3108;-1969594.419213715
3109;78108.02364118956
3110;6638724.0010990705
3111;-769073.4329901319
3112;-5905955.3208779525
3113;4546.945191543549
3114;-1132265.4187597092
3115;1935641.8254400743
3116;407104.5598808285
3117;4068225.0149119776
3118;-519526.64873220026
3119;-857216.9038817193
3120;1625192.1005418673
3121;-157699.54756936803
3122;389914.00746742566
3123;-492576.3544389247
3124;-344349.164716715
3125;503471.3754315716
3126;-1829896.5343621941
3127;-2046738.5317025864
3128;-717472.415736412
3129;-2799973.4636663785
3130;-1252843.5146773225
3131;496651.6533464957
3132;-708335.5246895542
3133;-1556064.3446459281
3134;-1336438.84368404
3135;1490635.679073412
3136;-1839602.3908281876
3137;-1735055.7085693171
3138;294826.78632956557
3139;2746439.9562590355
3140;3175614.0955796177
3141;-428178.1986610708
3142;1705860.3244637207
3143;-2213806.568786026
3144;-2122330.3758276645
3145;-2669323.128329332
3146;2074112.3023509663
3147;102199.27540131146
3148;-2414875.16720335
3149;-669364.3187712478
3150;-1074305.6157588596
3151;3300883.74690104
3152;142738.48308905307
3153;-902742.8799290783
3154;-11084.845190551132
3155;341040.05871161865
3156;-843914.3762901863
3157;177178.57426166092
3158;2898933.0400553215
3159;667365.0946776094
3160;460574.93319811206
3161;784653.2617084989
3162;273367.0807847446
3163;-1640653.9022296313
3164;2858838.5377586056
3165;1190958.3538131549
3166;-43388.25316322781
3167;67823.18992340378
3168;-311334.71866888925
3169;-104563.59284422558
3170;1591181.2803055309
3171;-514269.05646347255
3172;2236237.5764077175
3173;2598311.994262363
3174;-152357.60952950362
3175;246159.10335161304
3176;2174070.1536881314
3177;-1680624.2524440594
3178;-3305982.6688817013
3179;-1226361.4113547849
3180;-6330563.683801654
3181;-952551.5460154368
3182;-1576048.349287698
3183;7435359.831179284
3184;1294362.476963385
3185;70376.06072827335
3186;-2540079.9464216363
3187;-1994830.2432399741
3188;-1701891.7600881355
3189;-1712360.0771004423
3190;-37293.720284109004
3191;417320.3921116614
3192;492292.0380949201
3193;1168496.6085425543
3194;-1697753.3209008463
3195;-652533.6221669083
3196;-2476030.13530076
3197;577251.4178955099
3198;-839890.7586801939
3199;871756.811393192
3200;2017019.3531323867
3201;-697672.6267219495
3202;7932200.49916733
3203;-1285752.0477550393
3204;417979.1402243329
3205;1097936.2048521722
3206;-1686773.9737000493
3207;-2656904.2354589747
3208;-2551083.5742010586
3209;-628671.2372286115
3210;350828.06655629934
3211;1860954.689197979
3212;736115.5170421978
3213;963872.7987763565
3214;2013240.7480495623
3215;3422486.3321443438
3216;643295.451985674
3217;-434093.90793610335
3218;-1813952.5038148435
3219;1823239.4961763816
3220;-1576110.289536247
3221;505767.43061747355
3222;-722459.5840838992
3223;324440.5605762992
3224;218886.77692191955
3225;3335519.9677922055
3226;2173184.7548494153
3227;-143685.77864775993
3228;-945033.473189149
3229;2963335.7663917094
3230;410656.67646029405
3231;-2977726.6399399443
3232;-1544400.8992446195
3233;-635910.9526145235
3234;-1480904.07460486
3235;-150008.4466723965
3236;-227805.4153443192
3237;1377593.9378676694
3238;-2861382.3790610284
3239;-414824.2705688848
3240;801910.3650972284
3241;-1329427.8977520177
3242;-455447.1715897317
3243;-1713247.1412378503
3244;-3653594.0082089156
3245;2506929.1643244307
3246;-885678.8138392661
3247;-828874.5490436694
3248;-588416.6305866307
3249;-5301203.515556857
3250;-290903.230481411
3251;1873378.4315873263
3252;315148.421583917
3253;1089680.9804028135
3254;-374403.3661675332
3255;1736837.9557703538
3256;-1351793.2179663135
3257;38239.822448855266
3258;-2082998.5770672993
3259;-2511100.9263554253
3260;-2050696.8027758652
3261;845755.0707854563
3262;-326772.0235702196
3263;88453.73767209891
3264;89301.61169325397
3265;1259191.2605854576
3266;825755.1772186896
3267;-2742710.3814699035
3268;339388.0287666572
3269;1606266.424101001
3270;-2495127.8061206
3271;-1327856.5013686568
3272;2961206.9185652165
3273;-686113.1054986292
3274;-1037654.3521186537
3275;-899352.6700552441
3276;-2366744.309672716
3277;340701.4174183975
3278;-101058.51663344447
3279;1580833.9674253352
3280;-506187.047033777
3281;290492.76265494805
3282;1810833.1152941138
3283;6305769.726074882
3284;573145.9230978489
3285;-1088372.0317101828
3286;487345.987610098
3287;-208290.44006959535
3288;749231.8778093979
3289;2084712.0298743024
3290;-1680465.2876948202
3291;-129356.54947431665
3292;2040480.4357104274
3293;-2131895.4145000735
3294;595242.4823060818
3295;-608115.1957172932
3296;560628.0198515616
3297;-626484.1674928181
3298;806896.8792154924
3299;3702657.523870282
3300;331041.3194422908
3301;712750.5441070977
3302;120701.76486449619
3303;-1793004.4523368087
3304;313217.482411081
3305;-1802621.4490681877
3306;-563941.4565555884
3307;2480427.7531235935
3308;-714867.497164882
3309;-78594.9432863607
3310;-800530.5541068309
3311;1321783.657608932
3312;1381958.3592500645
3313;-515294.19720849115
3314;3245316.1920701666
3315;1786288.0786375634
3316;-988239.7627111201
3317;498161.2708110977
3318;-316157.470847317
3319;1025444.6969586238
3320;-2829729.294723287
3321;-1126124.90267721
3322;45005.45392114669
3323;-1634433.6927471552
3324;-166162.34958987404
3325;-639818.5638261782
3326;-661758.5006490294
3327;-3434866.0168768577
3328;-912458.1377878744
3329;-336826.3250807002
3330;-663981.4996812353
3331;-685498.7492344643
3332;1865705.251764372
3333;-158323.45661677263
3334;-4175063.6494784527
3335;1632096.1077498812
3336;-1142448.329611923
3337;-2086278.5575772272
3338;131242.7711558208
3339;2267578.059192002
3340;-2057698.3478874192
3341;2788630.2007338256
3342;-1372793.1782931592
3343;-1345009.4073412195
3344;1249104.7102357727
3345;-50231.38063605782
3346;-1251011.4838661402
3347;-2181716.70187137
3348;-399732.3434859584
3349;912393.7695469535
3350;-1365699.9846153068
3351;-2495044.808945995
3352;903641.2472037515
3353;69274.45626740367
3354;64557.472562972456
3355;-436158.30523230694
3356;-2618793.9148340663
3357;846378.3878444195
3358;1438295.6228922922
3359;-1356044.6441258083
3360;-1643017.8087471295
3361;-740937.2372691566
3362;957568.2923438775
3363;-1131842.119826205
3364;-711202.9916350693
3365;2364320.270027107
3366;1190514.9550978336
3367;-362114.50034642173
3368;435066.45501991734
3369;-2345882.417040115
3370;291190.55299525615
3371;-1476174.7223932964
3372;229065.41392933298
3373;446945.9211582262
3374;-455512.36072667036
3375;148559.08384993207
3376;-3568571.440545919
3377;2906810.1256052875
3378;934832.7621519549
3379;-960505.6178832557
3380;654418.9864860773
3381;1291491.9403217882
3382;-1052710.4293389097
3383;-774178.4290080825
3384;-1405756.2280732756
3385;-2015334.727522778
3386;-1460336.6718793958
3387;421754.2793015642
3388;1131901.6782033723
3389;-278763.9854236869
3390;-975601.1676609574
3391;459035.82588906353
3392;-311752.92764910497
3393;-970698.2185265333
3394;436292.64440658037
3395;-34924.55216771364
3396;577378.0492574349
3397;-1390332.2188658523
3398;-1046175.3659973051
3399;-1996315.2821768643
3400;-2870730.6167845796
3401;1447627.2101357356
3402;-86556.97112710495
3403;1233785.7067368925
3404;-760871.3150807759
3405;3606808.8297376814
3406;-17148.459078050568
3407;-370422.31316739065
3408;486986.93310898915
3409;-1378599.5426670723
3410;-957207.0596059384
3411;-2242705.8993905606
3412;-486413.46628329717
3413;-1349839.201344953
3414;500329.32058712933
3415;-1791067.8429422732
3416;2074303.8386353776
3417;-200078.9913626113
3418;-2471784.9350370113
3419;-674730.33770728
3420;-1198920.5220336705
3421;696727.4839810925
3422;-6395279.951146469
3423;-646855.4504451086
3424;-2281973.094811118
3425;1322635.7237350782
3426;-1990913.1373275463
3427;-1239787.6070753038
3428;-489689.1845937874
3429;1941271.5854342086
3430;4679542.022154136
3431;-58132.34580291808
3432;1903791.8265707018
3433;-1451976.242520148
3434;396438.309393239
3435;917315.912634165
3436;-815447.8442070782
3437;-865806.1158979787
3438;6887533.544824351
3439;494486.17488508485
3440;-741413.3251319291
3441;164878.63980709016
3442;776425.7609877978
3443;-1896145.3734784676
3444;2711110.6050577965
3445;1697509.7412932725
3446;-2234494.3154646317
3447;-1660807.7310770797
3448;-1305618.2413527677
3449;1589937.6549346652
3450;-1601702.7605984588
3451;-693633.2170646172
3452;831926.6887503825
3453;3070288.1940214485
3454;-3520820.4277813127
3455;-80354.93055142369
3456;-56455.17476130102
3457;-2572817.896702843
3458;-1467168.3488882873
3459;-1436135.0704701412
3460;-4286839.444323018
3461;2344885.2774477433
3462;-1927366.9923478998
3463;-2583149.7430673265
3464;-1415997.8458478153
3465;788748.4879047563
3466;-2200957.6929671317
3467;780984.2683976311
3468;2258297.98233808
3469;-739554.493655079
3470;-1300981.0272361254
3471;-607146.3455868429
3472;138346.52359692007
3473;2478942.7668635636
3474;-680431.8616237463
3475;-903673.7153603573
3476;698379.8481196014
3477;-868051.8478765462
3478;-899389.7713473514
3479;-2603344.0313313836
3480;2500041.5791501245
3481;-49505.47724855365
3482;-4226798.694878189
3483;332920.92918099463
3484;1210177.603691535
3485;-443475.71053410973
3486;-1946162.2805705247
3487;3342313.4598873393
3488;-1023174.8724041595
3489;-53443.63969530049
3490;-3174.931581288576
3491;595460.5546306334
3492;223836.3979322333
3493;7619869.76349657
3494;-2970021.7509269556
3495;-9657.851983372122
3496;185099.7429125514
3497;-378379.38258775324
3498;-2541329.7297107987
3499;-6051.020588221028
3500;1799149.7116039023
3501;910912.7532578371
3502;3798551.39269353
3503;-797509.7568176506
3504;1736534.637144452
3505;-2636249.3691511024
3506;-2045182.3610216286
3507;-1816780.5452128574
3508;-700371.5528104361
3509;1904083.3428913495
3510;-1543525.7318938049
3511;117808.02955570538
3512;-2242597.5054739937
3513;-844933.5830426014
3514;2101546.629136132
3515;1540555.147235632
3516;2052670.265693781
3517;-1921350.5468797497
3518;1345949.193787884
3519;755692.6575282118
3520;-1371403.0756615745
3521;258330.38778068568
3522;2233663.7972464086
3523;-1720387.3159739524
3524;-745100.513420919
3525;108404.1138212101
3526;-1125695.016292384
3527;-795040.2928632675
3528;-4276098.761712253
3529;688587.4680838154
3530;-1191355.7675490738
3531;151527.27610440832
3532;875667.0034220666
3533;-1515102.1975809834
3534;-117245.75638654642
3535;-1116790.2029986512
3536;-884106.4831262347
3537;360897.21349435323
3538;-2529898.531556632
3539;407925.7047821332
3540;-1573272.6265105335
3541;582956.2408372986
3542;-1237956.7181054684
3543;-1775127.8411386227
3544;1079048.6296452098
3545;-5392236.878615493
3546;-859003.9686343349
3547;-4441603.794733403
3548;-278160.81348673254
3549;4594587.177577766
3550;1873971.966024612
3551;1051029.516635664
3552;-1357156.3448608369
3553;-803613.3873710632
3554;594973.1161208027
3555;-2174280.952360685
3556;-259999.2451393488
3557;-66888.96684898622
3558;-341374.3023404544
3559;2954728.784499337
3560;897540.4925704767
3561;-1478041.4648276288
3562;-1820518.047879439
3563;5232141.437922407
3564;-205828.2816544259
3565;-310027.87639971543
3566;867745.6700252765
3567;-1674867.0565057937
3568;-539009.1930059749
3569;-352845.89963217743
3570;1686672.8307227017
3571;-413074.0167275211
3572;4780503.374934574
3573;-950871.4751724899
3574;-158287.4335810747
3575;-762930.8933595456
3576;-1237954.2778712166
3577;-1771470.1010173429
3578;-2717736.179173775
3579;-3352179.090932157
3580;-1015638.2473023492
3581;-596501.7151319026
3582;-1538226.9509914084
3583;-129597.14002910908
3584;-1387691.3420514502
3585;1209539.356861635
3586;-805264.6565214936
3587;-1927156.3641276425
3588;-2864822.8466549977
3589;-1957926.5797519134
3590;898245.2433117758
3591;874484.15128191
3592;85271.80528059136
3593;3125120.656288859
3594;-55498.44686400611
3595;-2801523.976575466
3596;2989775.2616144456
3597;318591.8322612401
3598;1498673.4507879624
3599;1173772.6610126023
3600;-72718.10246957187
3601;222463.47840972478
3602;-178266.88897996861
3603;6155439.621028777
3604;4066761.175532034
3605;-198031.42544422857
3606;798593.2729187637
3607;2736040.389167767
3608;678288.1933968337
3609;34833.59085222427
3610;3118474.168638847
3611;-1767342.645729798
3612;-126897.68143927422
3613;-2506936.06959165
3614;316194.05106756045
3615;102872.1794584617
3616;672115.6797094271
3617;968393.9967258796
3618;-251986.09212076385
3619;478383.29229909927
3620;284146.2713041147
3621;-912299.2317418065
3622;-310412.9315591948
3623;3176659.513543835
3624;4412431.915939192
3625;-3095037.8629848706
3626;-2227701.1523368806
3627;-308479.883056703
3628;2784107.8049567845
3629;3110356.663410863
3630;588414.6666279566
3631;-2494827.0744340015
